DateTime,P_Neg,P_Neu,P_Pos,P_Comp,Price
2017-11-09 09:00:00,0.06387808334123557,0.840799262026298,0.09535270776712661,0.08031355203691788,7257.58
2017-11-09 10:00:00,0.05433342572637665,0.8451917536832974,0.09939014946904774,0.1073532924607528,7202.42
2017-11-09 11:00:00,0.06866169046144809,0.8288938943242048,0.1016742202970496,0.09076022310219695,7125.94
2017-11-09 12:00:00,0.07271816487657778,0.8333422276662307,0.0937144196965498,0.07165819124801762,7189.34
2017-11-09 13:00:00,0.05208757828498281,0.8461912425436325,0.09681076883863561,0.10254477086798242,7129.24
2017-11-09 14:00:00,0.05338386550141187,0.8372343726750998,0.10135901395300564,0.10516725205806536,7228.23
2017-11-09 15:00:00,0.05224975136752746,0.8504197020791656,0.09653273660967598,0.09183178026914893,7173.31
2017-11-09 16:00:00,0.046890319012851775,0.8609727655683874,0.09083174778896579,0.09810453230375103,7165.1
2017-11-09 17:00:00,0.04839279729610861,0.8583750002042483,0.09260552747477738,0.09743417037332702,7183.78
2017-11-09 18:00:00,0.043402073087174343,0.8533061972848027,0.10265320649921984,0.14257255401056082,7197.39
2017-11-09 19:00:00,0.04051667566135305,0.8400477980821128,0.11927001891298603,0.21338407542863477,7171.75
2017-11-09 20:00:00,0.039855895331332776,0.8413158075491934,0.1181516152099751,0.20697111057337195,7151.72
2017-11-09 21:00:00,0.037770979363999826,0.8437133928459913,0.1135965139471202,0.2023104015350706,7117.7
2017-11-09 22:00:00,0.03460167437926424,0.8292985240198174,0.13323837766306046,0.25936541344340963,7114.0
2017-11-09 23:00:00,0.051916182838782236,0.8285626553895562,0.1162082978489488,0.19715601941918437,7134.47
2017-11-10 00:00:00,0.05242699149798239,0.8414192483884043,0.10539269864224007,0.1351077064423984,7325.36
2017-11-10 01:00:00,0.04541952798818538,0.8416630903362844,0.11102736002042123,0.16098977971299652,7266.27
2017-11-10 02:00:00,0.0394175429655807,0.8411447156486619,0.11610708308499461,0.1895490322781569,7242.41
2017-11-10 03:00:00,0.039899862070535794,0.8285150356333831,0.1288364133495709,0.228495532164029,7250.25
2017-11-10 04:00:00,0.04584127425409097,0.8383003013548784,0.11529485401189071,0.17471454027008693,7287.8
2017-11-10 05:00:00,0.047494139224407296,0.8470010424644632,0.10053659789797911,0.13810054721463813,7204.17
2017-11-10 06:00:00,0.04057287938021614,0.8459079604665452,0.1085971177705401,0.1451329178601757,7222.96
2017-11-10 07:00:00,0.045173660520731136,0.848087153515945,0.10479696581033139,0.13237346648049209,7154.96
2017-11-10 08:00:00,0.041651438407335185,0.8588013538602242,0.09683553303155398,0.12674697064558224,7184.49
2017-11-10 09:00:00,0.034394239043657536,0.8686091506365025,0.0953010450422646,0.1364911314898529,7099.92
2017-11-10 10:00:00,0.03772991269612635,0.87342317525874,0.08687059489801664,0.11809148510993116,7114.15
2017-11-10 11:00:00,0.037630990067847134,0.8804096324734954,0.08146776950629747,0.09430362371788086,6875.13
2017-11-10 12:00:00,0.05143020947854725,0.8642347952349116,0.08358075787756195,0.07966398237159815,6724.29
2017-11-10 13:00:00,0.05178004770566669,0.8638605717473539,0.08296628359547095,0.06734428764731896,6837.48
2017-11-10 14:00:00,0.04918178338929725,0.860481936885452,0.08859780966680064,0.09230113344150327,6769.67
2017-11-10 15:00:00,0.05090884310202087,0.8602947691399309,0.0872533652219908,0.09195004198847767,6829.7
2017-11-10 16:00:00,0.05208779815127291,0.8623572418403758,0.08261009346857291,0.06976978842101765,6887.27
2017-11-10 17:00:00,0.04624943137154763,0.8582492413492118,0.09151497363219485,0.10573671239027874,6779.33
2017-11-10 18:00:00,0.04549265500800087,0.8568921534151682,0.09565030477623365,0.10345143211063829,6494.99
2017-11-10 19:00:00,0.048849317782601855,0.8472794939496257,0.0960513645212015,0.09942251110465224,6605.72
2017-11-10 20:00:00,0.046544938134533996,0.8628330291478429,0.08575431149181596,0.08438113070395223,6436.6
2017-11-10 21:00:00,0.048516881449031386,0.8654118161805732,0.0818476233025661,0.07177974160525638,6584.9
2017-11-10 22:00:00,0.04372674116348885,0.8549106856773407,0.0888686871670032,0.10166568238346836,6696.82
2017-11-10 23:00:00,0.04749886037999409,0.8486293450061582,0.09361367531205685,0.09885330418216999,6570.5
2017-11-11 00:00:00,0.048821972154774684,0.8524446143602643,0.09111959860068919,0.08277568392165355,6727.31
2017-11-11 01:00:00,0.04447100470527072,0.8594281863438785,0.08969116695878358,0.08188894053492729,6821.57
2017-11-11 02:00:00,0.05836389676941424,0.8436033101275027,0.09421776506583693,0.06232922615418765,6787.65
2017-11-11 03:00:00,0.05853894523888504,0.8424973797848122,0.09511735942572554,0.07311163086844578,6781.67
2017-11-11 04:00:00,0.053320808314349544,0.8483300242746016,0.09480609742014047,0.0879637353671586,6804.93
